earth.x	earth.y	moon.x	moon.y
198.514022	-75322589.991488	384983788.159505	6133839599.999878
198.533868	-75330119.991486	384983786.538807	6134452799.999878
198.553713	-75337649.991484	384983784.918109	6135065999.999878
198.573558	-75345179.991482	384983783.297411	6135679199.999878
198.593404	-75352709.991480	384983781.676713	6136292399.999878
198.613249	-75360239.991479	384983780.056015	6136905599.999878
198.633095	-75367769.991477	384983778.435317	6137518799.999878
198.652940	-75375299.991475	384983776.814619	6138131999.999878
198.672786	-75382829.991473	384983775.193921	6138745199.999878
198.692631	-75390359.991471	384983773.573223	6139358399.999878
198.712477	-75397889.991470	384983771.952525	6139971599.999878
198.732322	-75405419.991468	384983770.331827	6140584799.999878
198.752167	-75412949.991466	384983768.711129	6141197999.999878
198.772013	-75420479.991464	384983767.090431	6141811199.999878
198.791858	-75428009.991462	384983765.469733	6142424399.999878
198.811704	-75435539.991461	384983763.849035	6143037599.999878
198.831549	-75443069.991459	384983762.228337	6143650799.999878
198.851395	-75450599.991457	384983760.607639	6144263999.999878
198.871240	-75458129.991455	384983758.986942	6144877199.999878
198.891086	-75465659.991454	384983757.366244	6145490399.999878
198.910931	-75473189.991452	384983755.745546	6146103599.999878
198.930777	-75480719.991450	384983754.124848	6146716799.999878
198.950622	-75488249.991448	384983752.504150	6147329999.999878
198.970467	-75495779.991446	384983750.883452	6147943199.999878
198.990313	-75503309.991445	384983749.262754	6148556399.999878
199.010158	-75510839.991443	384983747.642056	6149169599.999878
199.030004	-75518369.991441	384983746.021358	6149782799.999878
199.049849	-75525899.991439	384983744.400660	6150395999.999878
199.069695	-75533429.991437	384983742.779962	6151009199.999878
199.089540	-75540959.991436	384983741.159264	6151622399.999878
199.109386	-75548489.991434	384983739.538566	6152235599.999878
199.129231	-75556019.991432	384983737.917868	6152848799.999878
199.149076	-75563549.991430	384983736.297170	6153461999.999878
199.168922	-75571079.991429	384983734.676472	6154075199.999878
199.188767	-75578609.991427	384983733.055774	6154688399.999878
199.208613	-75586139.991425	384983731.435076	6155301599.999878
199.228458	-75593669.991423	384983729.814378	6155914799.999878
199.248304	-75601199.991421	384983728.193680	6156527999.999878
199.268149	-75608729.991420	384983726.572982	6157141199.999878
199.287995	-75616259.991418	384983724.952284	6157754399.999878
199.307840	-75623789.991416	384983723.331586	6158367599.999878
199.327686	-75631319.991414	384983721.710888	6158980799.999878
199.347531	-75638849.991412	384983720.090190	6159593999.999878
199.367376	-75646379.991411	384983718.469492	6160207199.999878
199.387222	-75653909.991409	384983716.848794	6160820399.999878
199.407067	-75661439.991407	384983715.228096	6161433599.999878
199.426913	-75668969.991405	384983713.607398	6162046799.999878
199.446758	-75676499.991403	384983711.986700	6162659999.999878
199.466604	-75684029.991402	384983710.366002	6163273199.999878
199.486449	-75691559.991400	384983708.745304	6163886399.999878
199.506295	-75699089.991398	384983707.124606	6164499599.999878
199.526140	-75706619.991396	384983705.503908	6165112799.999878
199.545985	-75714149.991395	384983703.883210	6165725999.999878
199.565831	-75721679.991393	384983702.262512	6166339199.999878
199.585676	-75729209.991391	384983700.641814	6166952399.999878
199.605522	-75736739.991389	384983699.021116	6167565599.999878
199.625367	-75744269.991387	384983697.400418	6168178799.999878
199.645213	-75751799.991386	384983695.779720	6168791999.999878
199.665058	-75759329.991384	384983694.159023	6169405199.999878
199.684904	-75766859.991382	384983692.538325	6170018399.999878
199.704749	-75774389.991380	384983690.917627	6170631599.999878
199.724595	-75781919.991378	384983689.296929	6171244799.999878
199.744440	-75789449.991377	384983687.676231	6171857999.999878
199.764285	-75796979.991375	384983686.055533	6172471199.999878
199.784131	-75804509.991373	384983684.434835	6173084399.999878
199.803976	-75812039.991371	384983682.814137	6173697599.999878
199.823822	-75819569.991370	384983681.193439	6174310799.999878
199.843667	-75827099.991368	384983679.572741	6174923999.999878
199.863513	-75834629.991366	384983677.952043	6175537199.999878
199.883358	-75842159.991364	384983676.331345	6176150399.999878
199.903204	-75849689.991362	384983674.710647	6176763599.999878
199.923049	-75857219.991361	384983673.089949	6177376799.999878
199.942894	-75864749.991359	384983671.469251	6177989999.999878
199.962740	-75872279.991357	384983669.848553	6178603199.999878
199.982585	-75879809.991355	384983668.227855	6179216399.999878
200.002431	-75887339.991353	384983666.607157	6179829599.999878
200.022276	-75894869.991352	384983664.986459	6180442799.999878
200.042122	-75902399.991350	384983663.365761	6181055999.999878
200.061967	-75909929.991348	384983661.745063	6181669199.999878
200.081813	-75917459.991346	384983660.124365	6182282399.999878
200.101658	-75924989.991344	384983658.503667	6182895599.999878
200.121504	-75932519.991343	384983656.882969	6183508799.999878
200.141349	-75940049.991341	384983655.262271	6184121999.999878
200.161194	-75947579.991339	384983653.641573	6184735199.999878
200.181040	-75955109.991337	384983652.020875	6185348399.999878
200.200885	-75962639.991336	384983650.400177	6185961599.999878
200.220731	-75970169.991334	384983648.779479	6186574799.999878
200.240576	-75977699.991332	384983647.158781	6187187999.999878
200.260422	-75985229.991330	384983645.538083	6187801199.999878
200.280267	-75992759.991328	384983643.917385	6188414399.999878
200.300113	-76000289.991327	384983642.296687	6189027599.999878
200.319958	-76007819.991325	384983640.675989	6189640799.999878
200.339803	-76015349.991323	384983639.055291	6190253999.999878
200.359649	-76022879.991321	384983637.434593	6190867199.999878
200.379494	-76030409.991319	384983635.813895	6191480399.999878
200.399340	-76037939.991318	384983634.193197	6192093599.999878
200.419185	-76045469.991316	384983632.572499	6192706799.999878
200.439031	-76052999.991314	384983630.951801	6193319999.999878
200.458876	-76060529.991312	384983629.331104	6193933199.999878
200.478722	-76068059.991310	384983627.710406	6194546399.999878
200.498567	-76075589.991309	384983626.089708	6195159599.999878
200.518413	-76083119.991307	384983624.469010	6195772799.999878
200.538258	-76090649.991305	384983622.848312	6196385999.999878
200.558103	-76098179.991303	384983621.227614	6196999199.999878
200.577949	-76105709.991302	384983619.606916	6197612399.999878
200.597794	-76113239.991300	384983617.986218	6198225599.999878
200.617640	-76120769.991298	384983616.365520	6198838799.999878
200.637485	-76128299.991296	384983614.744822	6199451999.999878
200.657331	-76135829.991294	384983613.124124	6200065199.999878
200.677176	-76143359.991293	384983611.503426	6200678399.999878
200.697022	-76150889.991291	384983609.882728	6201291599.999878
200.716867	-76158419.991289	384983608.262030	6201904799.999878
200.736712	-76165949.991287	384983606.641332	6202517999.999878
200.756558	-76173479.991285	384983605.020634	6203131199.999878
200.776403	-76181009.991284	384983603.399936	6203744399.999878
200.796249	-76188539.991282	384983601.779238	6204357599.999878
200.816094	-76196069.991280	384983600.158540	6204970799.999878
200.835940	-76203599.991278	384983598.537842	6205583999.999878
200.855785	-76211129.991277	384983596.917144	6206197199.999878
200.875631	-76218659.991275	384983595.296446	6206810399.999878
200.895476	-76226189.991273	384983593.675748	6207423599.999878
200.915322	-76233719.991271	384983592.055050	6208036799.999878
200.935167	-76241249.991269	384983590.434352	6208649999.999878
200.955012	-76248779.991268	384983588.813654	6209263199.999878
200.974858	-76256309.991266	384983587.192956	6209876399.999878
200.994703	-76263839.991264	384983585.572258	6210489599.999878
201.014549	-76271369.991262	384983583.951560	6211102799.999878
201.034394	-76278899.991260	384983582.330862	6211715999.999878
201.054240	-76286429.991259	384983580.710164	6212329199.999878
201.074085	-76293959.991257	384983579.089466	6212942399.999878
201.093931	-76301489.991255	384983577.468768	6213555599.999878
201.113776	-76309019.991253	384983575.848070	6214168799.999878
201.133621	-76316549.991251	384983574.227372	6214781999.999878
201.153467	-76324079.991250	384983572.606674	6215395199.999878
201.173312	-76331609.991248	384983570.985976	6216008399.999878
201.193158	-76339139.991246	384983569.365278	6216621599.999878
201.213003	-76346669.991244	384983567.744580	6217234799.999878
201.232849	-76354199.991243	384983566.123882	6217847999.999878
201.252694	-76361729.991241	384983564.503185	6218461199.999878
201.272540	-76369259.991239	384983562.882487	6219074399.999878
201.292385	-76376789.991237	384983561.261789	6219687599.999878
201.312231	-76384319.991235	384983559.641091	6220300799.999878
201.332076	-76391849.991234	384983558.020393	6220913999.999878
201.351921	-76399379.991232	384983556.399695	6221527199.999878
201.371767	-76406909.991230	384983554.778997	6222140399.999878
201.391612	-76414439.991228	384983553.158299	6222753599.999878
201.411458	-76421969.991226	384983551.537601	6223366799.999878
201.431303	-76429499.991225	384983549.916903	6223979999.999878
201.451149	-76437029.991223	384983548.296205	6224593199.999878
201.470994	-76444559.991221	384983546.675507	6225206399.999878
201.490840	-76452089.991219	384983545.054809	6225819599.999878
201.510685	-76459619.991218	384983543.434111	6226432799.999878
201.530530	-76467149.991216	384983541.813413	6227045999.999878
201.550376	-76474679.991214	384983540.192715	6227659199.999878
201.570221	-76482209.991212	384983538.572017	6228272399.999878
201.590067	-76489739.991210	384983536.951319	6228885599.999878
201.609912	-76497269.991209	384983535.330621	6229498799.999878
201.629758	-76504799.991207	384983533.709923	6230111999.999878
201.649603	-76512329.991205	384983532.089225	6230725199.999878
201.669449	-76519859.991203	384983530.468527	6231338399.999878
201.689294	-76527389.991201	384983528.847829	6231951599.999878
201.709140	-76534919.991200	384983527.227131	6232564799.999878
201.728985	-76542449.991198	384983525.606433	6233177999.999878
201.748830	-76549979.991196	384983523.985735	6233791199.999878
201.768676	-76557509.991194	384983522.365037	6234404399.999878
201.788521	-76565039.991192	384983520.744339	6235017599.999878
201.808367	-76572569.991191	384983519.123641	6235630799.999878
201.828212	-76580099.991189	384983517.502943	6236243999.999878
201.848058	-76587629.991187	384983515.882245	6236857199.999878
201.867903	-76595159.991185	384983514.261547	6237470399.999878
201.887749	-76602689.991184	384983512.640849	6238083599.999878
201.907594	-76610219.991182	384983511.020151	6238696799.999878
201.927440	-76617749.991180	384983509.399453	6239309999.999878
201.947285	-76625279.991178	384983507.778755	6239923199.999878
201.967130	-76632809.991176	384983506.158057	6240536399.999878
201.986976	-76640339.991175	384983504.537359	6241149599.999878
202.006821	-76647869.991173	384983502.916661	6241762799.999878
202.026667	-76655399.991171	384983501.295963	6242375999.999878
202.046512	-76662929.991169	384983499.675265	6242989199.999878
202.066358	-76670459.991167	384983498.054568	6243602399.999878
202.086203	-76677989.991166	384983496.433870	6244215599.999878
202.106049	-76685519.991164	384983494.813172	6244828799.999878
202.125894	-76693049.991162	384983493.192474	6245441999.999878
202.145739	-76700579.991160	384983491.571776	6246055199.999878
202.165585	-76708109.991159	384983489.951078	6246668399.999878
202.185430	-76715639.991157	384983488.330380	6247281599.999878
202.205276	-76723169.991155	384983486.709682	6247894799.999878
202.225121	-76730699.991153	384983485.088984	6248507999.999878
202.244967	-76738229.991151	384983483.468286	6249121199.999878
202.264812	-76745759.991150	384983481.847588	6249734399.999878
202.284658	-76753289.991148	384983480.226890	6250347599.999878
202.304503	-76760819.991146	384983478.606192	6250960799.999878
202.324349	-76768349.991144	384983476.985494	6251573999.999878
202.344194	-76775879.991142	384983475.364796	6252187199.999878
202.364039	-76783409.991141	384983473.744098	6252800399.999878
202.383885	-76790939.991139	384983472.123400	6253413599.999878
202.403730	-76798469.991137	384983470.502702	6254026799.999878
202.423576	-76805999.991135	384983468.882004	6254639999.999878
202.443421	-76813529.991133	384983467.261306	6255253199.999878
202.463267	-76821059.991132	384983465.640608	6255866399.999878
202.483112	-76828589.991130	384983464.019910	6256479599.999878
202.502958	-76836119.991128	384983462.399212	6257092799.999878
202.522803	-76843649.991126	384983460.778514	6257705999.999878
202.542648	-76851179.991125	384983459.157816	6258319199.999878
202.562494	-76858709.991123	384983457.537118	6258932399.999878
202.582339	-76866239.991121	384983455.916420	6259545599.999878
202.602185	-76873769.991119	384983454.295722	6260158799.999878
202.622030	-76881299.991117	384983452.675024	6260771999.999878
202.641876	-76888829.991116	384983451.054326	6261385199.999878
202.661721	-76896359.991114	384983449.433628	6261998399.999878
202.681567	-76903889.991112	384983447.812930	6262611599.999878
202.701412	-76911419.991110	384983446.192232	6263224799.999878
202.721258	-76918949.991108	384983444.571534	6263837999.999878
202.741103	-76926479.991107	384983442.950836	6264451199.999878
202.760948	-76934009.991105	384983441.330138	6265064399.999878
202.780794	-76941539.991103	384983439.709440	6265677599.999878
202.800639	-76949069.991101	384983438.088742	6266290799.999878
202.820485	-76956599.991099	384983436.468044	6266903999.999878
202.840330	-76964129.991098	384983434.847346	6267517199.999878
202.860176	-76971659.991096	384983433.226649	6268130399.999878
202.880021	-76979189.991094	384983431.605951	6268743599.999878
202.899867	-76986719.991092	384983429.985253	6269356799.999878
202.919712	-76994249.991091	384983428.364555	6269969999.999878
202.939557	-77001779.991089	384983426.743857	6270583199.999878
202.959403	-77009309.991087	384983425.123159	6271196399.999878
202.979248	-77016839.991085	384983423.502461	6271809599.999878
202.999094	-77024369.991083	384983421.881763	6272422799.999878
203.018939	-77031899.991082	384983420.261065	6273035999.999878
203.038785	-77039429.991080	384983418.640367	6273649199.999878
203.058630	-77046959.991078	384983417.019669	6274262399.999878
203.078476	-77054489.991076	384983415.398971	6274875599.999878
203.098321	-77062019.991074	384983413.778273	6275488799.999878
203.118167	-77069549.991073	384983412.157575	6276101999.999878
203.138012	-77077079.991071	384983410.536877	6276715199.999878
203.157857	-77084609.991069	384983408.916179	6277328399.999878
203.177703	-77092139.991067	384983407.295481	6277941599.999878
203.197548	-77099669.991066	384983405.674783	6278554799.999878
203.217394	-77107199.991064	384983404.054085	6279167999.999878
203.237239	-77114729.991062	384983402.433387	6279781199.999878
203.257085	-77122259.991060	384983400.812689	6280394399.999878
203.276930	-77129789.991058	384983399.191991	6281007599.999878
203.296776	-77137319.991057	384983397.571293	6281620799.999878
203.316621	-77144849.991055	384983395.950595	6282233999.999878
203.336466	-77152379.991053	384983394.329897	6282847199.999878
203.356312	-77159909.991051	384983392.709199	6283460399.999878
203.376157	-77167439.991049	384983391.088501	6284073599.999878
203.396003	-77174969.991048	384983389.467803	6284686799.999878
203.415848	-77182499.991046	384983387.847105	6285299999.999878
203.435694	-77190029.991044	384983386.226407	6285913199.999878
203.455539	-77197559.991042	384983384.605709	6286526399.999878
203.475385	-77205089.991040	384983382.985011	6287139599.999878
203.495230	-77212619.991039	384983381.364313	6287752799.999878
203.515076	-77220149.991037	384983379.743615	6288365999.999878
203.534921	-77227679.991035	384983378.122917	6288979199.999878
203.554766	-77235209.991033	384983376.502219	6289592399.999878
203.574612	-77242739.991032	384983374.881521	6290205599.999878
203.594457	-77250269.991030	384983373.260823	6290818799.999878
203.614303	-77257799.991028	384983371.640125	6291431999.999878
203.634148	-77265329.991026	384983370.019427	6292045199.999878
203.653994	-77272859.991024	384983368.398730	6292658399.999878
203.673839	-77280389.991023	384983366.778032	6293271599.999878
203.693685	-77287919.991021	384983365.157334	6293884799.999878
203.713530	-77295449.991019	384983363.536636	6294497999.999878
203.733375	-77302979.991017	384983361.915938	6295111199.999878
203.753221	-77310509.991015	384983360.295240	6295724399.999878
203.773066	-77318039.991014	384983358.674542	6296337599.999878
203.792912	-77325569.991012	384983357.053844	6296950799.999878
203.812757	-77333099.991010	384983355.433146	6297563999.999878
203.832603	-77340629.991008	384983353.812448	6298177199.999878
203.852448	-77348159.991007	384983352.191750	6298790399.999878
203.872294	-77355689.991005	384983350.571052	6299403599.999878
203.892139	-77363219.991003	384983348.950354	6300016799.999878
203.911985	-77370749.991001	384983347.329656	6300629999.999878
203.931830	-77378279.990999	384983345.708958	6301243199.999878
203.951675	-77385809.990998	384983344.088260	6301856399.999878
203.971521	-77393339.990996	384983342.467562	6302469599.999878
203.991366	-77400869.990994	384983340.846864	6303082799.999878
204.011212	-77408399.990992	384983339.226166	6303695999.999878
204.031057	-77415929.990990	384983337.605468	6304309199.999878
204.050903	-77423459.990989	384983335.984770	6304922399.999878
204.070748	-77430989.990987	384983334.364072	6305535599.999878
204.090594	-77438519.990985	384983332.743374	6306148799.999878
204.110439	-77446049.990983	384983331.122676	6306761999.999878
204.130284	-77453579.990981	384983329.501978	6307375199.999878
204.150130	-77461109.990980	384983327.881280	6307988399.999878
204.169975	-77468639.990978	384983326.260582	6308601599.999878
204.189821	-77476169.990976	384983324.639884	6309214799.999878
204.209666	-77483699.990974	384983323.019186	6309827999.999878
204.229512	-77491229.990973	384983321.398488	6310441199.999878
204.249357	-77498759.990971	384983319.777790	6311054399.999878
204.269203	-77506289.990969	384983318.157092	6311667599.999878
204.289048	-77513819.990967	384983316.536394	6312280799.999878
204.308894	-77521349.990965	384983314.915696	6312893999.999878
204.328739	-77528879.990964	384983313.294998	6313507199.999878
204.348584	-77536409.990962	384983311.674300	6314120399.999878
204.368430	-77543939.990960	384983310.053602	6314733599.999878
204.388275	-77551469.990958	384983308.432904	6315346799.999878
204.408121	-77558999.990956	384983306.812206	6315959999.999878
204.427966	-77566529.990955	384983305.191508	6316573199.999878
204.447812	-77574059.990953	384983303.570811	6317186399.999878
204.467657	-77581589.990951	384983301.950113	6317799599.999878
204.487503	-77589119.990949	384983300.329415	6318412799.999878
204.507348	-77596649.990948	384983298.708717	6319025999.999878
204.527193	-77604179.990946	384983297.088019	6319639199.999878
204.547039	-77611709.990944	384983295.467321	6320252399.999878
204.566884	-77619239.990942	384983293.846623	6320865599.999878
204.586730	-77626769.990940	384983292.225925	6321478799.999878
204.606575	-77634299.990939	384983290.605227	6322091999.999878
204.626421	-77641829.990937	384983288.984529	6322705199.999878
204.646266	-77649359.990935	384983287.363831	6323318399.999878
204.666112	-77656889.990933	384983285.743133	6323931599.999878
204.685957	-77664419.990931	384983284.122435	6324544799.999878
204.705803	-77671949.990930	384983282.501737	6325157999.999878
204.725648	-77679479.990928	384983280.881039	6325771199.999878
204.745493	-77687009.990926	384983279.260341	6326384399.999878
204.765339	-77694539.990924	384983277.639643	6326997599.999878
204.785184	-77702069.990922	384983276.018945	6327610799.999878
204.805030	-77709599.990921	384983274.398247	6328223999.999878
204.824875	-77717129.990919	384983272.777549	6328837199.999878
204.844721	-77724659.990917	384983271.156851	6329450399.999878
204.864566	-77732189.990915	384983269.536153	6330063599.999878
204.884412	-77739719.990914	384983267.915455	6330676799.999878
204.904257	-77747249.990912	384983266.294757	6331289999.999878
204.924102	-77754779.990910	384983264.674059	6331903199.999878
204.943948	-77762309.990908	384983263.053361	6332516399.999878
204.963793	-77769839.990906	384983261.432663	6333129599.999878
204.983639	-77777369.990905	384983259.811965	6333742799.999878
205.003484	-77784899.990903	384983258.191267	6334355999.999878
205.023330	-77792429.990901	384983256.570569	6334969199.999878
205.043175	-77799959.990899	384983254.949871	6335582399.999878
205.063021	-77807489.990897	384983253.329173	6336195599.999878
205.082866	-77815019.990896	384983251.708475	6336808799.999878
205.102712	-77822549.990894	384983250.087777	6337421999.999878
205.122557	-77830079.990892	384983248.467079	6338035199.999878
205.142402	-77837609.990890	384983246.846381	6338648399.999878
205.162248	-77845139.990888	384983245.225683	6339261599.999878
205.182093	-77852669.990887	384983243.604985	6339874799.999878
205.201939	-77860199.990885	384983241.984287	6340487999.999878
205.221784	-77867729.990883	384983240.363589	6341101199.999878
205.241630	-77875259.990881	384983238.742891	6341714399.999878
205.261475	-77882789.990880	384983237.122194	6342327599.999878
205.281321	-77890319.990878	384983235.501496	6342940799.999878
205.301166	-77897849.990876	384983233.880798	6343553999.999878
205.321011	-77905379.990874	384983232.260100	6344167199.999878
205.340857	-77912909.990872	384983230.639402	6344780399.999878
205.360702	-77920439.990871	384983229.018704	6345393599.999878
205.380548	-77927969.990869	384983227.398006	6346006799.999878
205.400393	-77935499.990867	384983225.777308	6346619999.999878
205.420239	-77943029.990865	384983224.156610	6347233199.999878
205.440084	-77950559.990863	384983222.535912	6347846399.999878
205.459930	-77958089.990862	384983220.915214	6348459599.999878
205.479775	-77965619.990860	384983219.294516	6349072799.999878
205.499621	-77973149.990858	384983217.673818	6349685999.999878
205.519466	-77980679.990856	384983216.053120	6350299199.999878
205.539311	-77988209.990855	384983214.432422	6350912399.999878
205.559157	-77995739.990853	384983212.811724	6351525599.999878
205.579002	-78003269.990851	384983211.191026	6352138799.999878
205.598848	-78010799.990849	384983209.570328	6352751999.999878
205.618693	-78018329.990847	384983207.949630	6353365199.999878
205.638539	-78025859.990846	384983206.328932	6353978399.999878
205.658384	-78033389.990844	384983204.708234	6354591599.999878
205.678230	-78040919.990842	384983203.087536	6355204799.999878
205.698075	-78048449.990840	384983201.466838	6355817999.999878
205.717920	-78055979.990838	384983199.846140	6356431199.999878
205.737766	-78063509.990837	384983198.225442	6357044399.999878
205.757611	-78071039.990835	384983196.604744	6357657599.999878
205.777457	-78078569.990833	384983194.984046	6358270799.999878
205.797302	-78086099.990831	384983193.363348	6358883999.999878
205.817148	-78093629.990829	384983191.742650	6359497199.999878
205.836993	-78101159.990828	384983190.121952	6360110399.999878
205.856839	-78108689.990826	384983188.501254	6360723599.999878
205.876684	-78116219.990824	384983186.880556	6361336799.999878
205.896530	-78123749.990822	384983185.259858	6361949999.999878
205.916375	-78131279.990821	384983183.639160	6362563199.999878
205.936220	-78138809.990819	384983182.018462	6363176399.999878
205.956066	-78146339.990817	384983180.397764	6363789599.999878
205.975911	-78153869.990815	384983178.777066	6364402799.999878
205.995757	-78161399.990813	384983177.156368	6365015999.999878
206.015602	-78168929.990812	384983175.535670	6365629199.999878
206.035448	-78176459.990810	384983173.914972	6366242399.999878
206.055293	-78183989.990808	384983172.294275	6366855599.999878
206.075139	-78191519.990806	384983170.673577	6367468799.999878
206.094984	-78199049.990804	384983169.052879	6368081999.999878
206.114829	-78206579.990803	384983167.432181	6368695199.999878
206.134675	-78214109.990801	384983165.811483	6369308399.999878
206.154520	-78221639.990799	384983164.190785	6369921599.999878
206.174366	-78229169.990797	384983162.570087	6370534799.999878
206.194211	-78236699.990796	384983160.949389	6371147999.999878
206.214057	-78244229.990794	384983159.328691	6371761199.999878
206.233902	-78251759.990792	384983157.707993	6372374399.999878
206.253748	-78259289.990790	384983156.087295	6372987599.999878
206.273593	-78266819.990788	384983154.466597	6373600799.999878
206.293439	-78274349.990787	384983152.845899	6374213999.999878
206.313284	-78281879.990785	384983151.225201	6374827199.999878
206.333129	-78289409.990783	384983149.604503	6375440399.999878
206.352975	-78296939.990781	384983147.983805	6376053599.999878
206.372820	-78304469.990779	384983146.363107	6376666799.999878
206.392666	-78311999.990778	384983144.742409	6377279999.999878
206.412511	-78319529.990776	384983143.121711	6377893199.999878
206.432357	-78327059.990774	384983141.501013	6378506399.999878
206.452202	-78334589.990772	384983139.880315	6379119599.999878
206.472048	-78342119.990770	384983138.259617	6379732799.999878
206.491893	-78349649.990769	384983136.638919	6380345999.999878
206.511739	-78357179.990767	384983135.018221	6380959199.999878
206.531584	-78364709.990765	384983133.397523	6381572399.999878
206.551429	-78372239.990763	384983131.776825	6382185599.999878
206.571275	-78379769.990762	384983130.156127	6382798799.999878
206.591120	-78387299.990760	384983128.535429	6383411999.999878
206.610966	-78394829.990758	384983126.914731	6384025199.999878
206.630811	-78402359.990756	384983125.294033	6384638399.999878
206.650657	-78409889.990754	384983123.673335	6385251599.999878
206.670502	-78417419.990753	384983122.052637	6385864799.999878
206.690348	-78424949.990751	384983120.431939	6386477999.999878
206.710193	-78432479.990749	384983118.811241	6387091199.999878
206.730038	-78440009.990747	384983117.190543	6387704399.999878
206.749884	-78447539.990745	384983115.569845	6388317599.999878
206.769729	-78455069.990744	384983113.949147	6388930799.999878
206.789575	-78462599.990742	384983112.328449	6389543999.999878
206.809420	-78470129.990740	384983110.707751	6390157199.999878
206.829266	-78477659.990738	384983109.087053	6390770399.999878
206.849111	-78485189.990736	384983107.466356	6391383599.999878
206.868957	-78492719.990735	384983105.845658	6391996799.999878
206.888802	-78500249.990733	384983104.224960	6392609999.999878
206.908648	-78507779.990731	384983102.604262	6393223199.999878
206.928493	-78515309.990729	384983100.983564	6393836399.999878
206.948338	-78522839.990728	384983099.362866	6394449599.999878
206.968184	-78530369.990726	384983097.742168	6395062799.999878
206.988029	-78537899.990724	384983096.121470	6395675999.999878
207.007875	-78545429.990722	384983094.500772	6396289199.999878
207.027720	-78552959.990720	384983092.880074	6396902399.999878
207.047566	-78560489.990719	384983091.259376	6397515599.999878
207.067411	-78568019.990717	384983089.638678	6398128799.999878
207.087257	-78575549.990715	384983088.017980	6398741999.999878
207.107102	-78583079.990713	384983086.397282	6399355199.999878
207.126947	-78590609.990711	384983084.776584	6399968399.999878
207.146793	-78598139.990710	384983083.155886	6400581599.999878
207.166638	-78605669.990708	384983081.535188	6401194799.999878
207.186484	-78613199.990706	384983079.914490	6401807999.999878
207.206329	-78620729.990704	384983078.293792	6402421199.999878
207.226175	-78628259.990703	384983076.673094	6403034399.999878
207.246020	-78635789.990701	384983075.052396	6403647599.999878
207.265866	-78643319.990699	384983073.431698	6404260799.999878
207.285711	-78650849.990697	384983071.811000	6404873999.999878
207.305557	-78658379.990695	384983070.190302	6405487199.999878
207.325402	-78665909.990694	384983068.569604	6406100399.999878
207.345247	-78673439.990692	384983066.948906	6406713599.999878
207.365093	-78680969.990690	384983065.328208	6407326799.999878
207.384938	-78688499.990688	384983063.707510	6407939999.999878
207.404784	-78696029.990686	384983062.086812	6408553199.999878
207.424629	-78703559.990685	384983060.466114	6409166399.999878
207.444475	-78711089.990683	384983058.845416	6409779599.999878
207.464320	-78718619.990681	384983057.224718	6410392799.999878
207.484166	-78726149.990679	384983055.604020	6411005999.999878
207.504011	-78733679.990677	384983053.983322	6411619199.999878
207.523856	-78741209.990676	384983052.362624	6412232399.999878
207.543702	-78748739.990674	384983050.741926	6412845599.999878
207.563547	-78756269.990672	384983049.121228	6413458799.999878
207.583393	-78763799.990670	384983047.500530	6414071999.999878
207.603238	-78771329.990669	384983045.879832	6414685199.999878
207.623084	-78778859.990667	384983044.259134	6415298399.999878
207.642929	-78786389.990665	384983042.638437	6415911599.999878
207.662775	-78793919.990663	384983041.017739	6416524799.999878
207.682620	-78801449.990661	384983039.397041	6417137999.999878
207.702466	-78808979.990660	384983037.776343	6417751199.999878
207.722311	-78816509.990658	384983036.155645	6418364399.999878
207.742156	-78824039.990656	384983034.534947	6418977599.999878
207.762002	-78831569.990654	384983032.914249	6419590799.999878
207.781847	-78839099.990652	384983031.293551	6420203999.999878
207.801693	-78846629.990651	384983029.672853	6420817199.999878
207.821538	-78854159.990649	384983028.052155	6421430399.999878
207.841384	-78861689.990647	384983026.431457	6422043599.999878
207.861229	-78869219.990645	384983024.810759	6422656799.999878
207.881075	-78876749.990644	384983023.190061	6423269999.999878
207.900920	-78884279.990642	384983021.569363	6423883199.999878
207.920765	-78891809.990640	384983019.948665	6424496399.999878
207.940611	-78899339.990638	384983018.327967	6425109599.999878
207.960456	-78906869.990636	384983016.707269	6425722799.999878
207.980302	-78914399.990635	384983015.086571	6426335999.999878
208.000147	-78921929.990633	384983013.465873	6426949199.999878
208.019993	-78929459.990631	384983011.845175	6427562399.999878
208.039838	-78936989.990629	384983010.224477	6428175599.999878
208.059684	-78944519.990627	384983008.603779	6428788799.999878
208.079529	-78952049.990626	384983006.983081	6429401999.999878
208.099375	-78959579.990624	384983005.362383	6430015199.999878
208.119220	-78967109.990622	384983003.741685	6430628399.999878
208.139065	-78974639.990620	384983002.120987	6431241599.999878
208.158911	-78982169.990618	384983000.500289	6431854799.999878
208.178756	-78989699.990617	384982998.879591	6432467999.999878
208.198602	-78997229.990615	384982997.258893	6433081199.999878
208.218447	-79004759.990613	384982995.638195	6433694399.999878
208.238293	-79012289.990611	384982994.017497	6434307599.999878
208.258138	-79019819.990610	384982992.396799	6434920799.999878
208.277984	-79027349.990608	384982990.776101	6435533999.999878
208.297829	-79034879.990606	384982989.155403	6436147199.999878
208.317674	-79042409.990604	384982987.534705	6436760399.999878
208.337520	-79049939.990602	384982985.914007	6437373599.999878
208.357365	-79057469.990601	384982984.293309	6437986799.999878
208.377211	-79064999.990599	384982982.672611	6438599999.999878
208.397056	-79072529.990597	384982981.051913	6439213199.999878
